Month,DayOfMonth,DayOfWeek,PlaneAge,Distance,AirTime,DepTime,ArrTime,ArrDelay
7,17,4,4,925,129,639,857,2
7,17,4,4,296,44,1903,2003,8
7,17,4,4,197,41,936,1032,12
7,17,4,4,239,40,1742,1836,6
7,17,4,4,717,110,1331,1535,20
7,17,4,4,781,113,1611,1719,19
7,17,4,4,717,101,1103,1256,11
7,18,5,4,256,47,1709,1814,4
7,18,5,4,296,53,701,809,4
7,18,5,4,632,92,1009,1249,-1
7,18,5,4,256,49,1520,1638,13
7,18,5,4,1136,145,1846,2323,3
7,18,5,4,1891,231,1319,1424,-26
7,18,5,4,251,43,840,940,10
7,19,6,4,1136,148,657,739,-16
7,19,6,4,1333,178,1827,1936,1
7,19,6,4,651,94,822,1009,-16
7,19,6,4,1333,158,1258,1758,3
7,19,6,4,417,57,1958,2121,6
7,19,6,4,447,76,1047,1217,2
7,20,7,4,325,47,1754,1856,-9
7,20,7,4,1444,175,1933,42,-13
7,20,7,4,342,64,918,1037,-3
7,20,7,4,342,61,1242,1355,0
7,20,7,4,389,60,1612,1723,-7
7,20,7,4,342,55,1104,1210,-5
7,20,7,4,404,66,1425,1545,0
7,21,1,4,1728,224,624,825,-10
7,21,1,4,997,131,1939,2312,112
7,21,1,4,447,97,1041,1236,131
7,21,1,4,1855,212,1320,1903,113
7,21,1,4,174,29,2337,22,112
7,22,2,4,321,50,1154,1254,-11
7,22,2,4,1235,161,1508,1559,-16
7,22,2,4,2298,267,1640,26,31
7,22,2,4,570,82,950,1124,-11
7,22,2,4,303,49,1330,1432,-3
7,22,2,4,174,37,629,718,-2
7,22,2,4,997,143,745,921,-4
7,23,3,4,1050,143,644,921,-14
7,23,3,4,1751,212,1712,1856,16
7,23,3,4,588,96,1509,1636,36
7,23,3,4,1073,138,1001,1235,-15
7,23,3,4,389,56,1925,2036,11
7,23,3,4,328,59,1312,1423,-12
7,23,3,4,605,81,2058,2231,-4
7,24,4,4,1140,149,947,1430,-15
7,24,4,4,1333,173,1523,1627,-3
7,24,4,4,602,84,2107,2345,-10
7,24,4,4,480,69,1700,1823,-7
7,24,4,4,866,119,643,855,-20
7,24,4,4,647,89,1853,2042,-8
7,25,5,4,862,119,2003,2129,144
7,25,5,4,895,117,729,1043,-7
7,25,5,4,373,58,2204,2312,142
7,25,5,4,668,89,1121,1404,-21
7,25,5,4,1557,269,1451,1739,24
7,25,5,4,480,64,2330,43,123
7,26,6,4,1588,204,1426,1602,-13
7,26,6,4,1624,187,1703,2325,-15
7,26,6,4,1751,214,753,1344,-11
7,27,7,4,283,50,2023,2139,159
7,27,7,4,460,66,936,1153,-2
7,27,7,4,283,65,1739,1947,152
7,27,7,4,787,104,2220,17,152
7,27,7,4,255,54,1443,1711,91
7,27,7,4,323,52,909,913,-2
7,27,7,4,587,91,1225,1407,-3
7,28,1,4,1912,260,1543,1721,1
7,28,1,4,562,78,2016,2244,-6
7,28,1,4,972,134,931,1158,-12
7,28,1,4,1011,138,1239,1505,-10
7,28,1,4,972,137,628,859,-6
7,28,1,4,347,50,1751,1951,-9
7,29,2,4,239,44,1709,1804,89
7,29,2,4,1166,156,2210,1,66
7,29,2,4,957,129,1827,2151,76
7,30,3,4,440,70,2119,2142,82
7,30,3,4,1142,154,1011,1300,-10
7,30,3,4,229,41,1857,2051,-9
7,30,3,4,989,127,610,934,-6
7,30,3,4,251,54,1539,1702,17
7,30,3,4,838,126,1343,1504,-6
7,30,3,4,687,93,2202,2351,76
7,30,3,4,251,46,1729,1830,15
7,31,4,4,570,83,927,1103,-12
7,31,4,4,296,45,1302,1359,29
7,31,4,4,239,41,1134,1239,44
7,31,4,4,303,49,630,728,-2
7,31,4,4,236,42,1609,1720,20
7,31,4,4,337,53,1749,1857,17
7,31,4,4,1295,173,1433,1537,22
7,31,4,4,321,52,748,846,-19
7,31,4,4,511,65,1922,2141,11
7,1,2,4,2039,232,1614,2324,-31
7,1,2,4,414,67,1208,1354,9
7,1,2,4,920,139,628,904,-16
7,1,2,4,414,67,1415,1540,-5
7,1,2,4,1984,268,950,1138,8
7,2,3,4,325,49,1720,1823,-7
7,2,3,4,325,52,2028,2133,-7
7,2,3,4,989,141,755,931,-9
7,2,3,4,1733,240,1015,1232,-8
7,2,3,4,325,52,1551,1652,-3
7,2,3,4,325,51,1904,2006,-4
8,2,6,4,197,37,1127,1217,-13
8,3,7,4,468,76,1034,1101,-9
8,3,7,4,281,51,858,1005,0
8,3,7,4,1166,158,1830,2032,72
8,3,7,4,461,64,2249,6,71
8,3,7,4,405,62,2116,2232,82
8,3,7,4,997,125,1143,1501,-19
8,3,7,4,495,73,657,822,-8
8,3,7,4,197,46,1552,1650,0
8,4,1,4,239,44,730,831,1
8,4,1,4,178,34,2038,2129,4
8,4,1,4,848,122,907,1224,-1
8,4,1,4,178,37,1913,2015,10
8,4,1,4,989,153,2152,7,37
8,4,1,4,1073,152,1256,1548,-2
8,4,1,4,1073,137,1619,1850,5
8,5,2,4,528,68,1800,1827,-3
8,5,2,4,895,114,842,1048,-12
8,5,2,4,714,91,1905,1949,-11
8,5,2,4,337,51,2025,2137,-3
8,5,2,4,861,127,1128,1359,-1
8,5,2,4,307,50,615,817,-3
8,5,2,4,1430,182,1437,1655,-40
8,6,3,4,369,69,826,950,-5
8,6,3,4,325,52,655,758,-7
8,6,3,4,992,133,2001,2235,-30
8,6,3,4,1813,218,1023,1724,-1
8,6,3,4,267,52,1750,1904,-31
8,7,4,4,1703,229,1616,2220,-5
8,7,4,4,1062,136,927,1253,-27
8,7,4,4,1703,214,647,837,-18
8,7,4,4,1062,137,1347,1518,-27
8,8,5,4,1111,160,1055,1346,-9
8,8,5,4,1751,227,1543,1744,-6
8,8,5,4,178,33,613,700,-10
8,8,5,4,197,36,2146,2236,-4
8,8,5,4,1050,134,737,1002,-23
8,8,5,4,345,58,2004,2116,-4
8,8,5,4,488,66,1820,1938,-7
8,8,5,4,612,87,1425,1509,-6
8,9,6,4,321,50,1054,1053,-12
8,9,6,4,487,67,805,1023,-12
8,9,6,4,611,77,2124,2355,-20
8,9,6,4,1844,214,1509,2054,-6
8,9,6,4,197,41,639,736,-9
8,9,6,4,446,64,1308,1434,14
8,9,6,4,367,59,1126,1233,-7
8,10,7,4,328,53,1812,1819,-11
8,10,7,4,628,88,1301,1340,-10
8,10,7,4,1670,226,1029,1228,-7
8,10,7,4,328,53,647,757,-8
8,10,7,4,621,94,1906,2059,9
8,10,7,4,328,59,838,948,-7
8,10,7,4,628,83,1506,1740,-10
8,10,7,4,621,90,2123,2308,8
8,11,1,4,318,50,2029,2138,-7
8,11,1,4,1984,239,1116,1833,-12
8,11,1,4,651,98,626,816,-19
8,11,1,4,414,70,906,1036,1
8,11,1,4,197,44,1905,2003,-7
8,12,2,4,1965,262,726,903,-2
8,12,2,4,258,50,938,1038,-12
8,12,2,4,1750,211,1500,2044,-11
8,12,2,4,611,83,2132,8,-7
8,12,2,4,447,64,1118,1235,-10
8,12,2,4,337,56,1308,1419,-11
8,13,3,4,1448,203,1212,1352,7
8,13,3,4,408,61,756,911,-9
8,13,3,4,229,44,951,949,-6
8,13,3,4,395,57,1029,1138,-7
8,13,3,4,601,82,1430,1602,2
8,13,3,4,1262,142,2014,53,-2
8,13,3,4,488,73,1631,1755,5
8,13,3,4,304,55,1827,1938,8
8,14,4,4,1140,137,2004,39,54
8,14,4,4,337,52,1035,1141,-9
8,14,4,4,370,57,849,1007,-3
8,14,4,4,338,50,1452,1556,1
8,14,4,4,651,102,1214,1419,4
8,14,4,4,397,64,1810,1927,-3
8,14,4,4,404,64,1626,1742,-3
8,14,4,4,1262,182,701,817,-3
8,15,5,4,223,47,1430,1536,-4
8,15,5,4,1024,137,733,906,-24
8,15,5,4,223,44,1306,1405,-5
8,15,5,4,2356,280,1603,5,-10
8,15,5,4,533,86,628,710,0
8,15,5,4,866,121,1001,1221,-9
8,16,6,4,883,127,1917,2136,-9
8,16,6,4,1166,153,1126,1315,-25
8,16,6,4,704,106,1414,1709,-6
8,16,6,4,1263,184,744,1059,-6
8,16,6,4,159,36,1735,1830,-5
8,17,7,4,765,107,956,1059,-6
8,17,7,4,197,34,1355,1445,-5
8,17,7,4,1521,192,1136,1259,-26
8,17,7,4,446,73,1709,1831,1
8,17,7,4,361,51,1519,1621,-9
8,17,7,4,1052,136,640,907,-13
8,17,7,4,1728,207,1905,51,-4
8,18,1,4,248,53,958,1105,5
8,18,1,4,987,127,1326,1748,-2
8,18,1,4,337,78,2049,2222,17
8,18,1,4,461,66,804,922,-13
8,18,1,4,405,60,600,717,-3
8,18,1,4,833,112,1820,1823,-12
8,18,1,4,370,55,1904,2012,-13
8,18,1,4,1069,148,1202,1247,27
8,19,2,4,323,49,1854,2052,-13
8,19,2,4,997,128,1359,1720,-15
8,19,2,4,271,46,2121,2120,-10
8,19,2,4,1855,217,710,1304,-21
8,19,2,4,460,63,1751,1806,-24
8,20,3,4,296,47,1949,2049,-6
8,20,3,4,358,58,1322,1434,-6
8,20,3,4,358,61,1636,1747,-8
8,20,3,4,229,45,828,827,-8
8,20,3,4,229,37,601,750,-15
8,20,3,4,1838,227,904,1108,-32
8,20,3,4,296,43,1204,1258,-7
8,20,3,4,569,82,2112,2245,-10
8,20,3,4,358,54,1505,1606,-9
8,20,3,4,358,54,1818,1919,-11
8,21,4,4,883,115,1254,1603,-17
8,21,4,4,1390,177,1742,1859,44
8,21,4,4,629,90,937,1228,-2
8,21,4,4,236,45,2216,2311,11
8,21,4,4,308,48,1929,2027,37
8,21,4,4,479,68,557,732,2
8,21,4,4,308,46,2051,2153,23
8,21,4,4,397,59,757,908,-7
8,22,5,4,925,119,2118,2340,-10
8,22,5,4,328,56,1757,1906,-4
8,22,5,4,256,46,701,808,-7
8,22,5,4,1506,188,834,1457,-13
8,22,5,4,328,61,1939,2050,-5
8,22,5,4,495,77,1544,1711,-9
8,23,6,4,318,54,744,851,-4
8,23,6,4,1489,186,1206,1224,34
8,23,6,4,688,90,929,1114,-6
8,23,6,4,337,49,1442,1542,-23
8,23,6,4,256,46,1858,2008,3
8,23,6,4,370,55,1250,1359,19
8,23,6,4,651,94,1629,1817,-18
8,24,7,4,2295,300,1838,2052,-18
8,24,7,4,258,43,600,655,-5
8,24,7,4,704,102,1343,1638,-7
8,24,7,4,159,39,1710,1805,-5
8,24,7,4,1728,212,725,1308,-7
8,24,7,4,446,64,2132,2255,-5
8,25,1,4,325,50,920,1023,-7
8,25,1,4,223,47,756,853,-7
8,25,1,4,2176,240,1856,220,90
8,25,1,4,236,41,1717,1817,102
8,25,1,4,407,65,616,733,-7
8,25,1,4,588,85,1057,1334,-1
8,25,1,4,590,88,1359,1447,-8
8,26,2,4,1797,234,1914,2132,2
8,26,2,4,588,92,1753,1838,8
8,26,2,4,220,49,1611,1715,5
8,26,2,4,337,53,2156,2305,-5
8,26,2,4,1052,141,1242,1515,-10
8,26,2,4,951,129,934,1216,1
8,26,2,4,267,48,625,732,-8
8,26,2,4,267,49,755,900,-10
8,27,3,4,408,61,1729,1852,-8
8,27,3,4,440,67,1923,1951,-14
8,27,3,4,1999,248,937,1701,1
8,27,3,4,651,99,707,902,-8
8,27,3,4,687,92,2020,2205,-15
8,28,4,4,325,48,1403,1505,-10
8,28,4,4,391,68,906,1033,-17
8,28,4,4,883,117,720,830,-15
8,28,4,4,361,59,1939,2047,-3
8,28,4,4,371,69,1554,1718,8
8,28,4,4,361,54,2114,2220,0
8,28,4,4,369,61,1219,1337,-8
8,28,4,4,507,74,1114,1150,-5
8,28,4,4,371,59,1751,1907,7
8,29,5,4,336,52,2203,2306,46
8,29,5,4,370,60,751,904,9
8,29,5,4,337,58,600,730,15
8,29,5,4,883,117,1916,2128,43
8,29,5,4,1788,222,946,1652,32
8,29,5,4,174,32,1802,1846,56
8,30,6,4,159,31,1045,1126,6
8,30,6,4,336,60,853,1003,-7
8,30,6,4,256,46,1419,1519,-16
8,30,6,4,2155,276,1150,1336,-19
8,30,6,4,935,119,1617,2028,13
8,31,7,4,1011,131,1607,1828,-12
8,31,7,4,405,61,1129,1242,-8
8,31,7,4,178,38,1908,1957,-13
8,31,7,4,468,65,1313,1529,-11
8,31,7,4,223,41,1007,1059,-6
8,1,5,4,852,109,1852,2153,-17
8,1,5,4,520,83,955,1027,-13
8,1,5,4,399,60,629,641,-9
8,1,5,4,256,48,1110,1219,-1
8,1,5,4,1448,187,1255,1818,-2
8,1,5,4,399,56,714,925,-5
8,2,6,4,1111,153,757,1041,-19
8,2,6,4,178,38,1302,1428,28
8,2,6,4,1624,196,1710,2345,5
8,2,6,4,2039,254,1457,1631,6
9,3,3,4,883,110,2048,2352,47
9,3,3,4,1390,182,809,924,-16
9,3,3,4,359,68,630,749,4
9,3,3,4,308,47,1002,1100,-5
9,3,3,4,479,64,1342,1457,-13
9,3,3,4,853,104,1724,2026,-9
9,3,3,4,569,87,1124,1302,-8
9,3,3,4,480,71,1534,1657,-3
9,4,4,4,328,54,931,938,-12
9,4,4,4,325,50,1207,1307,-13
9,4,4,4,759,108,802,901,-9
9,4,4,4,361,62,1738,1851,-4
9,4,4,4,371,69,1351,1511,-4
9,4,4,4,325,55,1911,2029,4
9,4,4,4,328,48,2045,2243,-2
9,4,4,4,369,68,1011,1135,-15
9,4,4,4,371,62,1544,1703,-2
9,5,5,4,487,73,656,722,-8
9,5,5,4,314,53,2039,2140,5
9,5,5,4,1825,213,1311,2017,12
9,5,5,4,226,39,748,840,-10
9,5,5,4,386,68,1058,1238,13
9,5,5,4,342,56,915,1021,-9
9,6,6,4,255,52,654,810,5
9,6,6,4,2027,232,1454,2202,-23
9,6,6,4,386,64,1054,1214,-16
9,6,6,4,2027,271,833,1020,-5
9,6,6,4,386,60,1259,1417,-8
9,7,7,4,437,60,2227,2339,79
9,7,7,4,407,64,1050,1210,-15
9,7,7,4,446,69,1250,1410,-10
9,7,7,4,2027,272,822,1009,-11
9,7,7,4,1129,134,1443,1907,-18
9,7,7,4,248,42,1942,2206,86
9,8,1,4,1164,156,909,959,-6
9,8,1,4,148,32,800,846,1
9,8,1,4,1984,227,1756,202,82
9,8,1,4,303,53,626,732,-3
9,8,1,4,543,77,1222,1350,-5
9,8,1,4,762,120,1430,1649,9
9,8,1,4,446,62,1030,1148,-12
9,9,2,4,478,72,1808,2030,10
9,9,2,4,861,113,2049,2254,-16
9,9,2,4,271,47,1529,1726,36
9,9,2,4,238,44,1101,1212,-8
9,9,2,4,842,127,1245,1453,33
9,9,2,4,323,52,1745,1751,31
9,9,2,4,920,132,806,1031,-14
9,10,3,4,223,41,1024,1116,-4
9,10,3,4,1342,165,1438,1836,-14
9,10,3,4,283,53,2050,2156,-4
9,10,3,4,283,47,1923,2022,-8
9,10,3,4,528,68,1141,1357,-13
9,10,3,4,1121,158,803,953,-7
9,10,3,4,668,100,625,736,1
9,11,4,4,255,50,633,736,-4
9,11,4,4,1844,251,1149,1414,-6
9,11,4,4,446,68,1442,1558,-2
9,11,4,4,668,101,951,1111,1
9,11,4,4,1489,168,1838,53,38
9,11,4,4,336,61,756,918,-2
9,11,4,4,304,82,1629,1807,32
9,12,5,4,307,51,1829,1838,-2
9,12,5,4,162,43,802,759,4
9,12,5,4,223,38,1019,1108,-7
9,12,5,4,307,52,1542,1754,4
9,12,5,4,405,66,831,958,3
9,12,5,4,251,49,1909,2015,0
9,12,5,4,251,43,1359,1503,8
9,12,5,4,351,55,2035,2143,-2
9,12,5,4,351,53,1221,1324,-11
9,13,6,4,407,67,1011,1152,2
9,13,6,4,446,70,1221,1339,-11
9,13,6,4,256,42,840,943,-2
9,13,6,4,1164,142,1413,1853,-2
9,13,6,4,935,129,743,804,-16
9,14,7,4,756,97,1032,1227,-8
9,15,1,4,1111,164,1123,1421,-4
9,15,1,4,588,75,635,904,-21
9,15,1,4,1751,237,1555,1803,-12
9,15,1,4,283,48,949,1050,-10
9,15,1,4,345,52,2244,2348,43
9,15,1,4,447,70,1838,2000,-5
9,15,1,4,414,66,2104,2224,34
9,15,1,4,612,84,1451,1526,-9
9,16,2,4,972,146,1721,2008,3
9,16,2,4,1521,196,741,1308,3
9,16,2,4,765,114,1341,1657,2
9,16,2,4,345,60,605,715,5
9,17,3,4,2039,229,1708,38,-2
9,17,3,4,197,36,1400,1500,0
9,17,3,4,861,117,756,1008,-17
9,17,3,4,197,37,1530,1618,-12
9,17,3,4,2176,275,1052,1243,-47
9,18,4,4,717,116,1803,1907,22
9,18,4,4,288,51,1630,1734,24
9,18,4,4,861,120,757,1017,-8
9,18,4,4,1838,236,1933,2141,-9
9,18,4,4,377,67,1422,1551,-4
9,18,4,4,290,51,1240,1349,-11
9,19,5,4,369,57,833,945,-15
9,19,5,4,405,66,2031,2154,19
9,19,5,4,1813,215,1025,1726,6
9,19,5,4,267,46,1900,2010,50
9,19,5,4,296,46,715,812,-3
9,20,6,4,284,46,937,939,-6
9,20,6,4,1910,223,1453,2205,10
9,20,6,4,236,42,1314,1419,-6
9,20,6,4,1750,226,1015,1226,-14
9,21,7,4,2298,271,1607,9,14
9,21,7,4,236,46,1424,1525,-5
9,21,7,4,1440,187,1026,1144,-21
9,21,7,4,402,57,927,943,-12
9,21,7,4,451,69,1228,1351,-9
9,22,1,4,283,48,623,722,-13
9,22,1,4,1618,219,932,1120,-15
9,22,1,4,296,46,2034,2134,-11
9,22,1,4,682,102,804,857,-8
9,22,1,4,223,43,1918,2015,-5
9,22,1,4,414,68,1156,1336,-4
9,22,1,4,367,53,1557,1700,-10
9,22,1,4,447,67,1410,1526,-9
9,22,1,4,365,59,1732,1842,-8
9,23,2,4,377,65,2058,2217,27
9,23,2,4,290,65,1856,2041,46
9,23,2,4,1891,225,838,1539,-11
9,23,2,4,336,64,1704,1835,50
9,23,2,4,621,87,638,816,-4
9,24,3,4,283,48,858,957,-8
9,24,3,4,283,54,721,832,7
9,24,3,4,787,108,1040,1249,-6
9,24,3,4,1489,226,1541,1741,6
9,24,3,4,1072,151,1324,1506,-9
9,24,3,4,1733,195,1804,2338,-12
9,25,4,4,223,43,1301,1409,-1
9,25,4,4,1591,193,1839,126,36
9,25,4,4,236,41,1508,1623,8
9,25,4,4,345,55,826,936,-14
9,25,4,4,236,48,1653,1808,18
9,25,4,4,1521,201,612,746,-19
9,25,4,4,325,51,1136,1237,-3
9,25,4,4,180,36,1011,1056,-14
9,26,5,4,759,97,1959,2247,-13
9,26,5,4,491,78,1634,1809,-1
9,26,5,4,670,94,1335,1524,-6
9,26,5,4,162,34,757,744,-11
9,26,5,4,718,96,1831,1918,-22
9,26,5,4,223,35,1015,1104,-11
9,26,5,4,405,59,827,940,-15
9,26,5,4,453,66,1131,1249,-21
9,28,7,4,328,56,958,1013,3
9,28,7,4,325,48,1227,1327,-13
9,28,7,4,759,103,812,909,-16
9,28,7,4,361,60,1751,1904,-1
9,28,7,4,371,68,1414,1535,-5
9,28,7,4,325,51,1927,2027,-8
9,28,7,4,328,46,2055,2256,1
9,28,7,4,369,64,1037,1159,-11
9,28,7,4,371,59,1609,1723,-2
9,29,1,4,349,53,618,721,-19
9,29,1,4,248,40,1205,1257,-8
9,29,1,4,495,69,808,1026,-9
9,29,1,4,181,37,1053,1142,-3
9,29,1,4,920,142,1819,2108,-7
9,29,1,4,1495,181,1328,1748,-12
9,30,2,4,410,63,749,903,-7
9,30,2,4,853,115,1209,1317,-18
9,30,2,4,2066,248,1546,2308,-12
9,30,2,4,533,79,1055,1127,-18
9,30,2,4,258,53,1357,1507,-8
9,30,2,4,237,46,931,1027,-8
9,30,2,4,460,66,654,713,-12
9,1,1,4,491,73,1325,1451,-9
9,1,1,4,992,137,856,1133,-17
9,1,1,4,337,51,1802,1909,24
9,1,1,4,1363,185,1523,1646,-14
9,1,1,4,675,88,1207,1249,-46
9,1,1,4,446,63,2119,2240,15
9,1,1,4,447,69,1933,2054,19
9,2,2,4,602,86,954,1035,10
9,2,2,4,359,56,2133,2237,-8
9,2,2,4,1390,168,1606,2105,-10
9,2,2,4,957,130,558,926,1
9,2,2,4,338,51,1056,1157,-23
9,2,2,4,308,50,1430,1537,-3
9,2,2,4,342,55,1259,1407,7
10,3,5,4,407,65,1050,1220,-10
10,3,5,4,361,55,1304,1409,-11
10,3,5,4,646,87,2058,2241,-9
10,3,5,4,588,76,1627,1855,-15
10,3,5,4,361,56,1445,1553,-7
10,3,5,4,336,56,629,744,-6
10,3,5,4,2027,265,812,953,-27
10,3,5,4,588,104,1934,2036,-4
10,4,6,4,577,90,1505,1545,-15
10,4,6,4,337,61,1927,2042,-3
10,4,6,4,577,75,1150,1419,-16
10,4,6,4,1750,235,1634,1846,-19
10,4,6,4,1444,176,603,1114,-1
10,5,7,4,229,45,1905,1908,-7
10,5,7,4,229,41,1625,1821,-9
10,5,7,4,1036,145,1942,2221,-9
10,5,7,4,446,64,757,911,-14
10,5,7,4,1728,208,953,1534,-11
10,6,1,4,587,93,1704,1849,4
10,6,1,4,478,72,1127,1354,-6
10,6,1,4,177,31,1552,1636,-4
10,6,1,4,248,49,1933,2033,18
10,6,1,4,570,75,934,1058,-12
10,6,1,4,397,66,2149,2308,-2
10,6,1,4,616,93,1427,1518,-7
10,6,1,4,192,32,825,910,-5
10,6,1,4,1069,146,2046,2127,2
10,7,2,4,487,68,1038,1055,-30
10,7,2,4,762,113,1152,1409,-11
10,7,2,4,451,64,1845,2007,2
10,7,2,4,337,53,1659,1805,-15
10,7,2,4,543,81,1448,1630,0
10,7,2,4,328,47,807,1009,-6
10,7,2,4,647,93,558,749,4
10,7,2,4,365,55,2021,2132,-13
10,8,3,4,365,59,625,735,-15
10,8,3,4,337,54,1010,1114,-11
10,8,3,4,256,44,1413,1517,2
10,8,3,4,651,88,1147,1327,-23
10,8,3,4,451,67,807,929,-16
10,9,4,4,324,52,1228,1330,-5
10,9,4,4,925,136,2012,2242,12
10,9,4,4,239,45,1400,1500,0
10,9,4,4,358,52,953,1159,-6
10,9,4,4,1246,157,1537,1926,-9
10,9,4,4,629,82,632,915,-15
10,10,5,4,588,76,2216,46,41
10,10,5,4,1588,232,845,1053,3
10,10,5,4,793,108,659,803,-12
10,10,5,4,197,35,1121,1221,-4
10,10,5,4,1797,191,1631,2156,46
10,10,5,4,389,61,1256,1407,-3
10,10,5,4,373,61,1440,1559,69
10,11,6,4,255,45,659,757,-8
10,11,6,4,2027,223,1506,2216,-14
10,11,6,4,386,62,1103,1221,-14
10,11,6,4,2027,293,830,1036,1
10,11,6,4,386,65,1306,1427,-3
10,12,7,4,2237,315,1224,1449,-16
10,12,7,4,296,52,2031,2136,1
10,12,7,4,358,62,1713,1829,-1
10,12,7,4,223,46,1537,1637,-13
10,12,7,4,1073,149,909,1155,0
10,12,7,4,534,74,700,825,-20
10,12,7,4,386,62,2156,2313,-2
10,12,7,4,358,51,1856,2011,1
10,13,1,4,1552,207,928,1507,7
10,13,1,4,284,48,1811,1809,-1
10,13,1,4,487,61,645,901,-9
10,13,1,4,802,112,1534,1738,-2
10,13,1,4,1258,182,1840,2053,-12
10,13,1,4,291,46,2120,2217,-13
10,14,2,4,511,79,711,744,-16
10,14,2,4,437,63,1639,1753,18
10,14,2,4,562,85,1329,1607,2
10,14,2,4,714,89,1016,1302,-3
10,14,2,4,487,76,1810,2041,16
10,14,2,4,337,55,829,942,-8
10,14,2,4,612,86,2057,2137,7
10,15,3,4,1111,149,1056,1337,-18
10,15,3,4,588,81,607,841,-9
10,15,3,4,1751,240,1540,1754,-21
10,15,3,4,283,48,912,1017,-3
10,15,3,4,447,64,1835,1954,-21
10,15,3,4,447,66,2036,2152,-13
10,15,3,4,612,80,1422,1453,-22
10,16,4,4,377,62,1531,1645,-10
10,16,4,4,1444,209,1933,2113,-7
10,16,4,4,838,136,1725,1853,-7
10,16,4,4,325,50,2158,2302,7
10,16,4,4,2295,254,703,1441,-19
10,17,5,4,546,78,1552,1723,3
10,17,5,4,1210,146,918,1359,4
10,17,5,4,333,49,558,709,4
10,17,5,4,668,103,2138,2235,-25
10,17,5,4,248,43,1428,1520,5
10,17,5,4,308,52,733,840,-10
10,17,5,4,813,98,1759,2051,-9
10,18,6,4,239,40,1855,1943,-17
10,18,6,4,293,44,1603,1700,-10
10,18,6,4,419,61,2017,2129,-6
10,18,6,4,293,47,1726,1824,-11
10,18,6,4,550,84,1308,1342,-13
10,18,6,4,1105,133,745,1110,-20
10,18,6,4,437,63,1419,1537,-8
10,18,6,4,133,30,1150,1232,-13
10,19,7,4,323,53,1851,2055,-10
10,19,7,4,612,80,1453,1726,-14
10,19,7,4,588,82,1334,1411,-14
10,19,7,4,229,34,2154,2343,-2
10,19,7,4,1180,148,910,1249,-11
10,19,7,4,271,48,2124,2124,-11
10,19,7,4,460,69,1805,1823,-12
10,20,1,4,229,42,636,629,-11
10,20,1,4,2283,255,1459,2236,-19
10,20,1,4,1444,216,714,913,8
10,20,1,4,407,63,1310,1427,-8
10,20,1,4,361,57,1119,1229,-6
10,20,1,4,325,55,937,1047,-8
10,21,2,4,1987,278,1020,1207,7
10,21,2,4,281,48,835,938,3
10,21,2,4,220,54,701,808,3
10,21,2,4,407,66,1246,1409,-1
10,21,2,4,446,65,1447,1600,-15
10,21,2,4,1489,177,1809,19,-6
10,21,2,4,304,54,1639,1748,3
10,22,3,4,1864,259,823,1059,-16
10,22,3,4,515,70,617,740,-10
10,22,3,4,1166,154,1952,2336,6
10,22,3,4,1751,229,1317,1918,8
10,22,3,4,630,97,1136,1246,6
10,23,4,4,328,57,1708,1718,63
10,23,4,4,1588,204,844,1025,-25
10,23,4,4,793,111,658,811,-4
10,23,4,4,487,62,1424,1642,72
10,23,4,4,197,34,1115,1205,-20
10,23,4,4,197,37,1240,1335,75
10,23,4,4,279,43,2153,2248,48
10,23,4,4,647,94,1748,1937,57
10,23,4,4,479,74,2007,2132,57
10,24,5,4,279,52,728,842,7
10,24,5,4,1235,147,2006,49,-6
10,24,5,4,236,38,1443,1539,-21
10,24,5,4,236,45,1235,1334,-11
10,24,5,4,337,51,1629,1733,-12
10,24,5,4,479,64,915,1030,0
10,24,5,4,414,68,1807,1928,-12
10,24,5,4,373,58,1057,1210,-5
10,25,6,4,848,101,656,949,-26
10,25,6,4,1050,127,1658,1921,-9
10,25,6,4,861,117,1039,1255,-20
10,25,6,4,861,136,1348,1631,6
10,26,7,4,1111,156,1045,1340,-15
10,26,7,4,1751,237,1540,1751,-24
10,26,7,4,447,61,1840,1954,-21
10,26,7,4,447,68,2036,2153,-12
10,26,7,4,612,87,1418,1500,-15
10,27,1,4,828,109,1604,1805,-20
10,27,1,4,1591,198,905,1539,-11
10,27,1,4,861,101,1827,2027,7
10,27,1,4,861,139,2042,2321,-9
10,27,1,4,258,45,730,837,-3
10,28,2,4,862,116,1725,1833,-12
10,28,2,4,862,114,1349,1658,-12
10,28,2,4,373,63,1908,2024,-1
10,28,2,4,989,153,630,819,-1
10,28,2,4,1855,262,851,1129,-1
10,28,2,4,337,55,1155,1313,-7
10,28,2,4,358,54,2045,2150,-5
10,29,3,4,296,46,707,803,-17
10,29,3,4,377,61,1922,2033,3
10,29,3,4,838,118,2051,2201,-24
10,29,3,4,422,63,957,1211,-4
10,29,3,4,188,41,840,935,0
10,29,3,4,1864,230,1241,1843,3
10,30,4,4,324,51,2031,2134,-6
10,30,4,4,223,45,1307,1406,-9
10,30,4,4,358,52,1807,2012,-8
10,30,4,4,629,86,1442,1729,-11
10,30,4,4,345,53,829,937,-13
10,30,4,4,1521,202,614,746,-24
10,30,4,4,325,56,1138,1244,-1
10,30,4,4,180,38,1012,1102,-8
10,31,5,4,321,50,2004,2102,-18
10,31,5,4,281,51,1653,1754,-11
10,31,5,4,682,92,1846,1928,-12
10,31,5,4,248,44,613,711,-4
